procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 47037948  11452  68988    0    0   192     0 215052 223365 17  4 76  0  2	
10  0      0 47037948  11452  68988    0    0   144     0 217496 226733 17  5 75  0  2	
 9  0      0 47037824  11452  68988    0    0    96     0 219172 228926 17  5 77  0  2	
 8  0      0 47037576  11452  68988    0    0   256     0 220570 229007 16  6 76  0  2	
 9  0      0 47037576  11460  68988    0    0   144    12 220388 230082 16  5 77  0  2	
 9  0      0 47037576  11460  68988    0    0    96     0 219324 229883 17  5 75  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 47037328  11460  68988    0    0   240     0 217618 226737 17  5 75  0  2	
 9  0      0 47036956  11460  68988    0    0   208     0 216194 225915 18  5 75  0  2	
 8  0      0 47036584  11460  68988    0    0   192     0 217518 226871 17  5 75  0  2	
11  0      0 47036584  11468  68984    0    0   320    12 217896 227042 17  4 76  0  2	
10  0      0 47036584  11468  68988    0    0   160     0 216790 227165 19  4 74  0  2	
 9  0      0 47036460  11468  68988    0    0   128     0 214101 223483 17  4 76  0  3	
 8  0      0 47036212  11468  68988    0    0   176     0 216421 225001 18  5 75  0  2	
 8  0      0 47035840  11468  68988    0    0   160     0 216167 225912 17  5 76  0  2	
10  0      0 47035716  11468  68988    0    0   192     8 218099 229833 16  5 76  0  2	
 9  0      0 47035468  11476  68988    0    0   176    24 217540 229777 18  5 75  0  2	
10  0      0 47035468  11476  68988    0    0   128     0 216622 226087 17  5 75  0  2	
 9  0      0 47035468  11476  68988    0    0   256     0 220490 230301 17  5 76  0  2	
10  0      0 47034972  11476  68988    0    0   192     0 216679 226602 18  4 75  0  2	
10  0      0 47034972  11476  68988    0    0   160     8 218716 229259 17  4 76  0  2	
 9  0      0 47034848  11484  68988    0    0   160    24 219466 229856 16  5 76  0  2	
 8  0      0 47034724  11484  68988    0    0   256     0 218808 229805 18  4 75  0  2	
 9  0      0 47034352  11484  68988    0    0   112     0 219429 230000 16  5 76  0  2	
 9  0      0 47034228  11484  68988    0    0   160     0 219985 230444 16  4 77  0  2	
10  0      0 47034104  11484  68988    0    0   128     0 221032 230506 17  6 75  0  2	
 7  1      0 47033856  11484  68988    0    0   112     0 219955 229905 17  5 76  0  2	
10  0      0 47033484  11492  68988    0    0   208    12 216100 225805 17  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 47033236  11492  68988    0    0    80     0 221428 231429 16  5 77  0  2	
 9  0      0 47033112  11492  68988    0    0   176     0 218122 227047 18  4 75  0  2	
 9  0      0 47032988  11492  68988    0    0   144     0 220115 230228 16  5 76  0  2	
 9  0      0 47032988  11492  68992    0    0   192     0 220158 230505 16  5 76  0  2	
 9  0      0 47032864  11500  68988    0    0   256    12 219465 229668 15  5 77  0  2	
 9  0      0 47032864  11500  68992    0    0   144     0 218834 229086 17  4 77  0  2	
 8  0      0 47032616  11500  68996    0    0   256     0 218957 229349 17  5 75  0  2	
 9  0      0 47032120  11500  68996    0    0   224     0 215325 227652 17  5 76  0  2	
 9  0      0 47031872  11500  68996    0    0   144    16 218957 229915 17  5 76  0  2	
10  0      0 47031748  11500  68996    0    0   176     0 217316 225291 17  4 76  0  2	
 9  0      0 47031376  11508  68996    0    0   304    12 219420 229215 16  5 76  0  2	
11  0      0 47031252  11508  68996    0    0   176     0 217349 227765 17  4 76  0  2	
11  0      0 47031128  11508  68996    0    0   160     0 220710 230134 17  5 76  0  2	
10  0      0 47031004  11508  68996    0    0   160     0 220390 230340 15  5 77  0  2	
11  0      0 47030880  11508  68996    0    0   176     0 218095 230293 17  5 76  0  2	
10  0      0 47030632  11516  68988    0    0   208    16 219921 229501 17  5 75  0  2	
 9  0      0 47030508  11516  68996    0    0   160     0 219637 229605 17  5 76  0  2	
 9  0      0 47030384  11516  68996    0    0    96     0 219070 230334 16  5 77  0  2	
 8  0      0 47030260  11516  68996    0    0   224     8 219177 230036 18  5 75  0  2	
 9  0      0 47029888  11516  68996    0    0   240     0 218086 226222 16  5 76  0  2	
 9  0      0 47029764  11516  68996    0    0   208     0 219250 229205 17  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 47029268  11524  68996    0    0   128    24 220023 228938 17  5 76  0  2	
10  0      0 47029268  11524  68996    0    0   144     0 217223 229910 17  6 75  0  2	
 9  0      0 47028896  11524  68996    0    0   240     8 218604 229850 16  5 77  0  3	
 8  0      0 47028896  11524  68996    0    0    96     0 220714 230173 17  6 76  0  2	
11  0      0 47028896  11524  68996    0    0   128     0 218556 230565 16  5 77  0  2	
 9  0      0 47028772  11532  68996    0    0   192    24 218024 229744 17  5 76  0  2	
 9  1      0 47028648  11532  68996    0    0   208     0 220275 230508 17  5 76  0  2	
 9  0      0 47028400  11532  68996    0    0   224     0 219431 229948 17  4 76  0  2	
 8  0      0 47028152  11532  68996    0    0   176     0 216311 224863 17  5 75  0  3	
 9  0      0 47028152  11532  68996    0    0    64     0 217913 229849 17  5 76  0  2	
 8  0      0 47027904  11532  68996    0    0   160     0 218092 227090 17  4 76  0  3	
11  0      0 47027780  11540  68996    0    0    32    12 221106 230114 16  5 76  0  2	
 8  0      0 47027656  11540  68996    0    0   112     0 222202 230733 17  5 76  0  2	
10  0      0 47027408  11540  68996    0    0   192     0 220039 230230 17  5 76  0  2	
 9  0      0 47027284  11540  68996    0    0   160     0 220393 230061 17  5 76  0  2	
 9  0      0 47027160  11540  69000    0    0   224     0 219443 229498 17  6 75  0  2	
 8  1      0 47027036  11548  68996    0    0   320    12 219812 229580 16  6 76  0  2	
11  0      0 47026788  11548  69000    0    0   128     0 220014 230340 17  5 76  0  2	
 9  0      0 47026540  11548  69000    0    0   208     0 216658 225849 16  5 77  0  2	
 8  0      0 47026540  11548  69000    0    0   144     0 219940 229491 16  5 77  0  2	
 9  0      0 47026292  11548  69000    0    0   192     0 218313 227531 16  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  1      0 47025920  11548  69000    0    0   160     8 220885 230662 18  5 75  0  2	
10  0      0 47025920  11556  68992    0    0   160     4 219522 230392 17  5 76  0  2	
10  0      0 47025548  11556  69000    0    0   128    24 219506 230879 18  5 75  0  2	
 8  0      0 47025424  11556  69000    0    0    80     0 220753 229915 16  5 77  0  2	
 8  0      0 47025300  11556  69000    0    0   208     0 218249 230017 17  5 76  0  2	
10  0      0 47025052  11556  69000    0    0   176     0 220986 229848 16  5 77  0  2	
 8  0      0 47024928  11564  69004    0    0   176    12 221526 230717 17  4 77  0  2	
 9  0      0 47024804  11564  69004    0    0   176     8 217434 226013 16  5 76  0  3	
11  0      0 47024804  11564  69004    0    0   176     0 220149 229569 16  5 77  0  2	
 9  0      0 47024680  11564  69004    0    0   208     0 218387 227516 16  4 77  0  2	
10  0      0 47024432  11564  69004    0    0   192     0 219777 230071 16  5 77  0  2	
10  0      0 47023812  11572  69004    0    0   128    24 220365 230325 17  5 76  0  2	
 8  0      0 47023812  11572  69004    0    0   144     8 218901 230080 18  4 76  0  2	
11  0      0 47023812  11572  69004    0    0   208     0 220264 230007 17  5 76  0  2	
 9  0      0 47023564  11572  69004    0    0   256     0 221191 229756 17  5 76  0  2	
 8  0      0 47023192  11572  69004    0    0   112     0 219143 229432 18  4 76  0  2	
 8  0      0 47023192  11572  69004    0    0   208     0 220756 230604 16  5 77  0  2	
10  0      0 47023068  11580  69004    0    0    80    24 217142 227094 16  5 76  0  2	
12  0      0 47022820  11580  69004    0    0   128     0 219904 230318 17  5 76  0  2	
 9  0      0 47022572  11580  69004    0    0   112     0 217350 228545 17  5 75  0  2	
 8  0      0 47022448  11580  69004    0    0   224     0 219221 229450 17  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 47022324  11580  69004    0    0   224     0 219814 229727 17  5 76  0  2	
10  0      0 47022200  11588  68996    0    0   160    12 219199 229244 17  5 75  0  2	
10  0      0 47021828  11588  69004    0    0   192     0 216997 225816 16  5 76  0  2	
11  0      0 47021828  11588  69004    0    0   112     0 220499 230141 17  5 76  0  2	
 8  0      0 47021828  11588  69004    0    0   144     0 219357 229338 16  5 76  0  2	
 9  0      0 47021580  11588  69004    0    0   112     0 219112 229812 17  4 76  0  2	
11  0      0 47021456  11588  69008    0    0   160     0 217425 227145 17  5 75  0  2	
 9  0      0 47021332  11596  69008    0    0   112    12 218531 230622 16  5 77  0  2	
 9  0      0 47021208  11596  69008    0    0   112     0 220678 229420 16  6 76  0  2	
 9  0      0 47020960  11596  69008    0    0   144     0 220310 231367 17  5 76  0  2	
 8  0      0 47020960  11596  69008    0    0   128     0 218462 230195 16  6 76  0  2	
 8  0      0 47020712  11596  69008    0    0   176     0 220406 230293 17  5 76  0  2	
 8  0      0 47020712  11604  69000    0    0   128    12 219039 230362 16  5 77  0  2	
 9  0      0 47020712  11604  69008    0    0    80     0 221507 230015 17  5 76  0  2	
 8  0      0 47020464  11604  69008    0    0   160     0 219521 230002 17  4 76  0  2	
 9  0      0 47020464  11604  69008    0    0   112     0 221030 230580 17  5 76  0  2	
 9  0      0 47020340  11604  69008    0    0    96    28 219164 228189 17  5 76  0  2	
10  0      0 47020092  11604  69008    0    0   256     0 221195 229885 17  5 76  0  2	
 9  0      0 47020092  11612  69008    0    0    64    24 219160 229104 18  4 76  0  2	
 8  0      0 47019968  11612  69008    0    0   112     0 220526 231338 16  6 76  0  2	
10  0      0 47019968  11612  69008    0    0    32     0 218812 229200 18  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 8  0      0 47019596  11612  69008    0    0   176     4 221166 229955 16  5 77  0  2	
 9  0      0 47019596  11612  69008    0    0    64     0 219632 229651 18  4 76  0  2	
10  0      0 47019472  11620  69008    0    0   112    12 219865 229460 16  5 77  0  2	
 9  0      0 47019348  11620  69008    0    0   192     0 220559 229619 16  5 77  0  2	
 9  0      0 47018852  11620  69008    0    0   192     0 218873 228967 17  5 75  0  2	
10  0      0 47018852  11620  69008    0    0   112     0 219204 227572 16  4 77  0  2	
10  0      0 47018852  11620  69008    0    0    80     0 221459 230636 16  5 76  0  2	
10  0      0 47018852  11620  69008    0    0    80     0 218778 227793 16  5 76  0  2	
 9  0      0 47018604  11628  69012    0    0   160    12 219875 230418 16  5 76  0  2	
 9  0      0 47018604  11700  68940    0    0   264     4 220662 229760 16  5 77  0  2	
 8  0      0 47017596  11708  69188    0    0   556     0 219837 231123 18  5 74  0  2	
 8  0      0 47016992  11708  69396    0    0   144     0 218384 228906 17  5 76  0  2	
11  0      0 47016992  11708  69396    0    0   160     0 219680 228389 17  5 76  0  2	
 8  0      0 47016992  11716  69388    0    0   176    52 219446 229774 17  5 76  0  2	
 8  0      0 47016620  11716  69396    0    0   144     0 221525 230814 16  4 77  0  2	
 8  0      0 47016620  11716  69396    0    0    96     0 217677 227703 17  4 76  0  2	
13  0      0 47016496  11716  69400    0    0    48     0 219980 230502 17  5 76  0  2	
 9  0      0 47016372  11716  69400    0    0   112     0 217383 228602 17  4 77  0  2	
 8  0      0 47016372  11716  69400    0    0   128     0 219971 230191 17  4 76  0  2	
10  0      0 47016124  11724  69404    0    0   240    20 220225 230068 17  5 76  0  2	
 8  0      0 47015752  11724  69404    0    0   144     0 219187 229597 17  6 75  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 47015628  11724  69404    0    0   192     0 218936 230072 17  6 75  0  2	
 8  0      0 47015628  11724  69404    0    0   112     0 220879 230548 16  5 77  0  2	
 8  0      0 47015504  11724  69404    0    0   112     0 219995 229768 18  4 76  0  2	
 9  0      0 47015380  11732  69404    0    0   160    12 218941 230037 16  5 76  0  2	
 9  0      0 47015132  11732  69404    0    0   128     0 216896 226183 18  4 76  0  2	
10  0      0 47015008  11732  69404    0    0   160     0 219991 229540 17  5 75  0  2	
 9  0      0 47014760  11732  69404    0    0   128     0 219208 228922 17  5 75  0  2	
 9  0      0 47014760  11732  69404    0    0   160     0 220158 229998 17  5 75  0  2	
 8  0      0 47014760  11732  69404    0    0    48     0 219410 230014 16  5 76  0  2	
 8  0      0 47014760  11740  69404    0    0   112    12 221422 230448 16  5 77  0  2	
 8  0      0 47014388  11740  69404    0    0   256    60 218083 228160 18  4 75  0  2	
 9  0      0 47014388  11740  69404    0    0   224     0 218932 229491 17  5 76  0  2	
 9  0      0 47014264  11740  69404    0    0   112     0 218821 229942 18  5 75  0  2	
10  0      0 47014016  11740  69404    0    0   160     0 218212 230288 17  5 75  0  2	
11  0      0 47013768  11748  69404    0    0   160    28 216827 226983 17  5 75  0  2	
10  0      0 47013768  11748  69404    0    0   128     0 218518 230161 17  5 76  0  2	
10  0      0 47013644  11748  69404    0    0   144     0 217658 227963 17  4 76  0  2	
10  0      0 47013396  11748  69404    0    0   128     0 220162 230947 17  5 76  0  2	
 8  0      0 47013272  11748  69404    0    0   144     0 219469 230276 17  4 77  0  2	
 8  0      0 47013272  11748  69404    0    0    32     0 220291 230041 17  5 76  0  2	
 9  0      0 47013024  11756  69404    0    0   112    24 220565 230592 16  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 47012900  11756  69404    0    0   112     0 218496 229861 17  4 76  0  2	
12  0      0 47012900  11756  69404    0    0    80     0 217069 229540 16  4 77  0  2	
 9  0      0 47012776  11756  69404    0    0   128     0 220328 229773 17  5 76  0  2	
 8  0      0 47011420  11780  69540    0    0   440    40 218675 229251 18  4 75  0  2	
10  0      0 47011296  11780  69540    0    0   176     0 222631 231765 17  5 75  0  2	
 7  1      0 47010544  11780  69560    0    0    96     4 218175 227312 17  5 76  0  2	
10  0      0 47010420  11780  69560    0    0   112     0 220739 229662 17  4 77  0  2	
10  0      0 47010296  11780  69560    0    0   160     0 220274 230217 18  4 76  0  2	
 9  0      0 47010296  11780  69560    0    0   128     0 220433 230167 16  5 77  0  2	
 8  0      0 47010296  11788  69564    0    0   128    20 218387 229996 18  5 75  0  2	
11  0      0 47010172  11788  69564    0    0   192     0 220652 229788 16  5 76  0  2	
10  0      0 47010048  11788  69568    0    0   160     0 220409 229883 17  4 77  0  2	
11  0      0 47009924  11788  69568    0    0   240     0 221407 230445 15  6 77  0  2	
10  0      0 47009924  11788  69568    0    0    80     0 218394 227831 16  5 76  0  2	
10  0      0 47009924  11796  69568    0    0   112    12 218619 230330 17  5 75  0  2	
 9  0      0 47009924  11796  69568    0    0    64     0 216558 228329 17  5 75  0  2	
10  0      0 47009800  11796  69568    0    0   112     0 219468 230367 17  5 76  0  2	
12  0      0 47009800  11796  69568    0    0   128     0 220135 230576 15  5 77  0  2	
 9  0      0 47009676  11796  69568    0    0   160     0 220721 230075 17  5 76  0  2	
 9  0      0 47009552  11796  69568    0    0   160     0 220263 229957 16  5 77  0  2	
 9  0      0 47009428  11804  69568    0    0    64    28 220019 229140 17  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 47009428  11804  69568    0    0    48     0 219332 229666 17  5 76  0  2	
 9  0      0 47009056  11804  69568    0    0   128     0 218697 229362 17  5 76  0  2	
11  0      0 47009056  11804  69568    0    0   112     0 217424 227544 17  4 76  0  2	
 8  0      0 47008932  11804  69568    0    0   176     0 218997 229607 16  6 76  0  2	
 9  0      0 47008808  11812  69568    0    0    80    60 217507 226470 18  5 75  0  2	
10  0      0 47008684  11812  69568    0    0    64     0 219942 229473 17  5 75  0  2	
 9  0      0 47008684  11812  69568    0    0   144     0 220056 229679 16  5 77  0  2	
 8  0      0 47008684  11812  69568    0    0   176     0 219146 229631 17  4 76  0  2	
 8  0      0 47008560  11812  69568    0    0    48     0 219885 229736 16  5 76  0  2	
 8  0      0 47008560  11820  69568    0    0    96    12 219507 230234 17  5 76  0  2	
10  0      0 47008560  11820  69568    0    0    80     0 218957 229861 17  4 76  0  2	
11  0      0 47008560  11820  69568    0    0   144     0 218666 229886 17  4 76  0  2	
11  0      0 47008436  11820  69568    0    0   144     0 217716 227185 17  5 76  0  2	
 9  0      0 47008064  11820  69568    0    0   144     0 220405 230366 16  5 76  0  2	
 9  0      0 47008064  11820  69568    0    0    96     8 218830 228564 19  4 75  0  2	
11  0      0 47007940  11828  69568    0    0    96    12 219876 230088 18  5 76  0  2	
 9  0      0 47007940  11828  69568    0    0    96     0 219655 229999 17  4 76  0  2	
 8  0      0 47007816  11828  69568    0    0   192     0 219297 229534 17  5 76  0  2	
 9  0      0 47007692  11828  69568    0    0    80     0 219629 229568 17  5 76  0  2	
 8  0      0 47007444  11828  69568    0    0   176     0 218223 228009 17  4 76  0  2	
 9  0      0 47007444  11836  69568    0    0    64    12 219890 230637 16  5 77  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 47007320  11836  69568    0    0    96     0 219154 230170 17  5 76  0  2	
 8  0      0 47007320  11836  69568    0    0   160     0 216787 224937 17  5 76  0  2	
12  0      0 47007072  11836  69568    0    0   128     0 219925 228505 17  5 76  0  2	
 9  0      0 47007072  11836  69572    0    0   128     0 217344 229239 18  4 75  0  2	
11  0      0 47006824  11836  69572    0    0   160     0 219813 229745 17  5 76  0  2	
 9  0      0 47006700  11844  69572    0    0   112    12 220737 230005 17  5 76  0  2	
10  0      0 47006576  11844  69572    0    0    80     0 219634 230138 16  4 77  0  2	
 9  0      0 47006452  11844  69572    0    0   160     0 220873 229596 16  5 76  0  2	
10  0      0 47006452  11844  69572    0    0    64     0 220959 230535 17  6 76  0  2	
 8  0      0 47006328  11844  69576    0    0    48    16 219285 230033 17  5 76  0  2	
 8  0      0 47006204  11852  69576    0    0    48    28 219965 230133 17  4 76  0  2	
 9  0      0 47005956  11852  69576    0    0    64     0 217855 227365 16  5 76  0  2	
 9  0      0 47005956  11852  69576    0    0   256     0 219573 229381 17  4 76  0  2	
 9  0      0 47005584  11852  69576    0    0   128     0 219160 227820 17  5 75  0  2	
 9  0      0 47005584  11852  69576    0    0    48    16 219451 229840 18  4 75  0  2	
10  0      0 47005460  11852  69576    0    0    96     0 220965 230528 17  5 75  0  2	
 9  0      0 47005336  11860  69576    0    0   144    20 219980 230358 17  4 76  0  2	
 9  0      0 47005212  11860  69576    0    0   112     0 219472 229549 17  5 76  0  2	
 9  0      0 47004964  11860  69576    0    0   112     0 221533 230291 18  5 75  0  2	
 8  0      0 47004964  11860  69576    0    0   112     0 218715 229586 17  5 76  0  2	
 9  0      0 47004840  11860  69580    0    0   112     0 219122 229486 17  6 75  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 9  0      0 47004840  11868  69580    0    0   160    20 216711 226236 18  4 76  0  2	
11  0      0 47004716  11868  69580    0    0   144     0 218496 229965 17  5 76  0  2	
10  0      0 47004716  11868  69580    0    0    80     0 219890 228835 17  5 76  0  2	
 8  0      0 47004468  11868  69580    0    0   112     0 220772 230763 16  6 76  0  2	
 8  0      0 47004468  11868  69580    0    0   128     0 219493 229614 17  5 76  0  2	
10  0      0 47004220  11868  69580    0    0    96     0 219408 230270 17  5 76  0  2	
 8  0      0 47003972  11876  69580    0    0   160    20 218677 229096 17  5 75  0  2	
 9  0      0 47003972  11876  69580    0    0    80     0 219562 229637 17  5 76  0  2	
11  0      0 47003972  11876  69580    0    0   192     0 219384 229945 16  5 77  0  2	
 9  0      0 47003724  11876  69580    0    0   128     0 220152 229626 17  5 75  0  2	
 8  0      0 47003476  11876  69580    0    0   128     0 217662 227107 17  5 75  0  2	
 8  0      0 47003476  11884  69572    0    0    64    20 219175 229368 17  5 76  0  2	
10  0      0 47003104  11884  69584    0    0   160     0 219632 228664 17  5 76  0  2	
10  0      0 47002980  11884  69584    0    0    80     0 219253 229865 17  5 76  0  2	
 8  0      0 47002980  11884  69584    0    0    80     0 220261 230116 17  5 76  0  2	
 8  0      0 47002980  11884  69584    0    0    64     0 220763 230241 17  5 75  0  2	
11  0      0 47002856  11884  69588    0    0   128     0 218725 229498 18  4 75  0  2	
 9  0      0 47002856  11892  69588    0    0    96    20 217138 229023 17  5 76  0  2	
 9  0      0 47002856  11892  69588    0    0    64     8 219279 229307 16  5 76  0  2	
10  0      0 47002732  11892  69588    0    0    80     0 219366 229334 17  5 76  0  2	
 8  0      0 47002360  11892  69588    0    0   128     0 216462 225836 17  5 75  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 47002360  11892  69588    0    0    64     0 220084 230512 16  5 77  0  2	
10  0      0 47002360  11900  69588    0    0    48    24 217204 228250 17  4 76  0  2	
 9  0      0 47002236  11900  69588    0    0   224    20 220031 230072 16  6 75  0  2	
 8  0      0 47002236  11900  69588    0    0   112     0 220847 231131 16  6 76  0  2	
 9  0      0 47001864  11900  69588    0    0   160     0 219918 230310 17  5 76  0  2	
 9  0      0 47001740  11900  69588    0    0    80     0 219954 230370 16  6 76  0  2	
 8  0      0 47001740  11900  69588    0    0    80     0 218460 229321 16  5 76  0  2	
11  0      0 47001492  11908  69588    0    0    96    36 219555 229951 18  5 75  0  2	
 9  0      0 47001368  11908  69588    0    0   224    28 219590 230325 17  4 77  0  2	
10  0      0 47001120  11908  69588    0    0   112     0 217195 227033 17  5 76  0  2	
 8  0      0 47000996  11908  69592    0    0   160     0 219404 230049 18  5 76  0  2	
11  0      0 47000996  11908  69592    0    0    96     0 217227 227147 16  5 76  0  2	
 9  0      0 47000996  11916  69592    0    0    80    12 220524 230807 17  5 76  0  2	
 9  0      0 47000872  11916  69592    0    0   144     0 221311 230833 17  5 76  0  2	
 9  0      0 47000748  11916  69592    0    0   112     0 220482 229605 17  5 76  0  2	
 9  0      0 47000624  11916  69592    0    0    96     0 220114 229266 16  5 76  0  2	
 8  0      0 47000500  11916  69592    0    0   160     0 220155 229299 17  5 76  0  2	
11  0      0 47000500  11916  69592    0    0    64     0 218021 228814 17  5 76  0  2	
 9  0      0 47000376  11924  69592    0    0    64    12 218831 228395 16  5 77  0  2	
 9  0      0 47000376  11924  69592    0    0    32     0 217200 225934 16  5 76  0  2	
 9  0      0 47000128  11924  69592    0    0   112     0 220192 230444 17  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
10  0      0 47000128  11924  69592    0    0    64     0 218125 227550 17  5 76  0  2	
 9  0      0 46999880  11924  69592    0    0    80     0 220115 230304 18  5 75  0  2	
 8  0      0 46999756  11932  69592    0    0   176    12 219907 229990 17  4 76  0  2	
10  0      0 46999756  11932  69592    0    0    64     0 219489 229357 17  5 76  0  2	
 9  0      0 46999756  11932  69592    0    0    64     0 219000 229884 17  5 76  0  2	
10  0      0 46999632  11932  69592    0    0    96     0 219218 230379 17  5 76  0  2	
10  0      0 46999508  11932  69592    0    0   144     0 219366 229679 17  4 76  0  2	
 9  0      0 46998888  11932  69592    0    0   112     0 218923 230151 18  5 75  0  2	
10  0      0 46998640  11940  69596    0    0   128    20 217247 226933 17  5 76  0  2	
10  0      0 46998640  11940  69596    0    0    80     0 220995 230139 16  4 77  0  2	
 8  0      0 46998516  11940  69596    0    0    80     0 216194 227036 18  5 75  0  2	
10  0      0 46998392  11940  69596    0    0    96     0 219922 230388 17  5 76  0  2	
 9  0      0 46998392  11940  69596    0    0   112    16 220124 230953 16  5 77  0  2	
13  0      0 46998392  11948  69596    0    0   128    32 218477 229840 17  5 76  0  2	
 8  0      0 46998392  11948  69596    0    0   112     0 216121 226329 17  4 76  0  2	
 8  0      0 46998392  11948  69596    0    0    96     0 220142 230186 18  4 76  0  2	
 8  0      0 46998144  11948  69596    0    0   112     0 218148 229055 18  5 75  0  2	
10  0      0 46998020  11948  69596    0    0    80     0 220880 230207 17  5 76  0  2	
 9  0      0 46997896  11948  69596    0    0   160     0 219851 229329 17  5 76  0  2	
 8  0      0 46997772  11956  69596    0    0    64    12 217788 229884 18  5 75  0  2	
12  0      0 46997648  11956  69596    0    0   128     0 219680 228722 17  4 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
11  0      0 46997524  11956  69596    0    0   112     0 218939 230094 17  4 76  0  2	
10  0      0 46997400  11956  69596    0    0    80    28 219284 230284 17  4 76  0  2	
 8  0      0 46996400  11956  69596    0    0    80     0 220224 230363 18  5 75  0  2	
10  0      0 46995896  11964  69600    0    0   112    20 217585 229356 17  5 76  0  2	
 9  0      0 46995516  11964  69600    0    0    80     0 220642 230231 18  4 75  0  2	
11  0      0 46996152  11964  69604    0    0   176     0 220072 230643 16  5 76  0  2	
 9  0      0 46996152  11964  69604    0    0    64     0 220314 229485 17  5 76  0  2	
 9  0      0 46995904  11964  69604    0    0   128     0 215697 225273 18  4 75  0  3	
 9  0      0 46995904  11964  69604    0    0   112     0 220041 230038 16  5 76  0  2	
 9  0      0 46995780  11972  69604    0    0    32    20 221009 230304 17  5 76  0  2	
 9  0      0 46995780  11972  69604    0    0    96     0 218739 230510 18  5 75  0  2	
11  0      0 46995656  11972  69608    0    0    64     0 219482 230637 18  5 75  0  2	
 9  0      0 46995656  11972  69608    0    0    48     0 221106 230954 16  5 76  0  2	
 9  0      0 46995656  11972  69608    0    0   112     0 220472 229636 16  5 76  0  2	
 8  0      0 46995656  11980  69608    0    0    80    12 219125 229977 17  5 76  0  2	
 9  0      0 46995160  11980  69608    0    0   176     0 218147 229611 16  5 76  0  2	
11  0      0 46995160  11980  69608    0    0    64     0 219371 229804 16  6 76  0  2	
 9  0      0 46995160  11980  69608    0    0    32     8 217852 227742 18  5 75  0  2	
 8  0      0 46995160  11980  69608    0    0    32     0 220282 230712 16  5 77  0  2	
10  0      0 46995160  11980  69608    0    0    48     0 218233 227323 18  4 76  0  2	
 9  0      0 46995160  11988  69608    0    0   112    12 220351 230730 16  5 76  0  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
12  0      0 46995036  11988  69612    0    0    96     0 219408 229504 16  5 76  0  2	
 9  0      0 46994788  11988  69612    0    0   112    16 219867 230449 17  5 76  0  2	
11  0      0 46994788  11988  69612    0    0    32     0 220766 229774 15  5 77  0  2	
 9  0      0 46994540  11988  69612    0    0   112     0 219332 228370 17  5 76  0  2	
 8  0      0 46994540  11996  69612    0    0    80    32 219166 229841 18  5 75  0  2	
10  0      0 46994540  11996  69612    0    0    96     0 220412 230010 16  5 76  0  2	
10  0      0 46994292  11996  69612    0    0    96     0 216536 225297 17  5 76  0  2	
10  0      0 46994292  11996  69612    0    0    32     0 219796 230498 17  5 76  0  2	
