procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 69385776   8220  72072    0    0 15664     0 56834 57030  1  1 95  4  0	
 3  0      0 69385776   8220  72072    0    0 14752     0 55879 56266  1  1 94  4  0	
 0  2      0 69385776   8220  72072    0    0 14768     0 56851 57011  1  1 94  4  0	
 2  0      0 69385776   8228  72064    0    0 14704    16 56791 57064  1  1 94  4  0	
 1  1      0 69385776   8228  72064    0    0 15680     0 55879 56075  1  1 94  4  0	
 3  0      0 69385776   8228  72064    0    0 14320     0 56246 56404  1  0 94  4  0	
 2  1      0 69385776   8228  72064    0    0 15184     0 56879 57110  1  1 95  4  0	
 2  0      0 69385776   8228  72072    0    0 14288     0 57057 57301  1  1 94  4  0	
 2  0      0 69385776   8236  72068    0    0 15040    12 56431 56684  1  1 94  4  0	
 3  0      0 69385776   8236  72068    0    0 15120     0 56181 56366  1  1 94  4  0	
 2  0      0 69385776   8236  72068    0    0 15648     0 56479 56614  1  0 94  4  0	
 0  2      0 69385776   8236  72068    0    0 15472     0 56729 56918  1  0 95  4  0	
 1  1      0 69385776   8236  72068    0    0 15168     0 57692 57887  1  1 94  4  0	
 2  1      0 69385776   8236  72080    0    0 14272     0 55887 56193  1  0 94  4  0	
 1  1      0 69385776   8244  72080    0    0 14704    12 57938 58156  1  1 94  4  0	
 2  0      0 69385776   8244  72080    0    0 15104     0 55992 56156  1  0 94  4  0	
 1  1      0 69385776   8244  72080    0    0 15424     0 56925 57113  1  1 95  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 69385776   8244  72080    0    0 14128    40 57269 57428  1  1 94  4  0	
 1  1      0 69385776   8244  72080    0    0 15360     0 56515 56696  1  1 94  4  0	
 2  0      0 69385776   8252  72076    0    0 14192    24 56316 56707  1  1 94  4  0	
 1  1      0 69385776   8252  72076    0    0 15040     0 57326 57541  1  1 94  4  0	
 1  1      0 69385776   8252  72076    0    0 15296     0 56485 56667  1  0 94  4  0	
 2  0      0 69385776   8252  72080    0    0 14688     8 56669 56844  1  1 94  4  0	
 2  0      0 69385776   8252  72080    0    0 14528     0 56759 56921  1  0 94  4  0	
 2  0      0 69385776   8252  72080    0    0 14816     0 57469 57654  1  1 94  4  0	
 2  0      0 69385776   8260  72080    0    0 14848    24 56015 56225  1  1 94  4  0	
 3  0      0 69385776   8260  72080    0    0 15200     0 55585 55798  1  1 94  4  0	
 0  2      0 69384760   8260  72080    0    0 14128     0 53746 54201  2  1 94  4  0	
 1  1      0 69384760   8260  72080    0    0 14960     0 57451 57611  1  1 94  4  0	
 1  1      0 69384752   8260  72080    0    0 14468     0 57825 57606  1  1 94  4  0	
 1  1      0 69384752   8268  72072    0    0 15552    20 56323 56492  1  0 94  4  0	
 2  0      0 69384400   8268  72128    0    0 14592     0 57629 57870  1  0 94  4  0	
 2  0      0 69384264   8268  72128    0    0 14928     4 57732 57910  1  0 94  4  0	
 2  0      0 69383784   8276  72132    0    0 15328    48 57026 57146  1  1 95  4  0	
 2  0      0 69383528   8276  72132    0    0 15424     0 56751 56914  1  1 94  4  0	
 2  0      0 69384000   8276  72136    0    0 14512     0 58108 58302  1  1 94  4  0	
 2  0      0 69383984   8276  72136    0    0 14896     0 57282 57551  1  0 94  4  0	
 2  0      0 69384536   8276  72140    0    0 14736     0 55967 56189  1  1 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 69383648   8284  72140    0    0 15104    20 57298 57464  1  0 94  4  0	
 2  0      0 69383696   8284  72144    0    0 14976     0 57083 57231  1  1 94  4  0	
 1  1      0 69384144   8284  72144    0    0 14944     0 54963 55448  1  0 94  4  0	
 1  1      0 69384144   8284  72144    0    0 14640     0 55803 56450  1  0 94  4  0	
 2  0      0 69383568   8292  72140    0    0 15184    48 56264 56500  1  0 94  4  0	
 2  0      0 69383568   8292  72140    0    0 15552     0 56717 56964  1  1 94  4  0	
 3  0      0 69383952   8292  72140    0    0 15520     0 56615 56729  1  1 94  4  0	
 1  1      0 69383952   8292  72140    0    0 15888     0 55634 55799  1  1 94  4  0	
 1  1      0 69383928   8292  72156    0    0 14832     0 57697 57827  1  1 94  4  0	
 1  1      0 69383928   8300  72156    0    0 15584    20 55810 56084  1  1 94  4  0	
 1  1      0 69384160   8300  72156    0    0 15728     0 56489 56683  1  0 94  4  0	
 2  1      0 69384160   8300  72156    0    0 15104     0 56960 57275  1  1 94  4  0	
 1  1      0 69385056   8308  72148    0    0 15728    52 57948 58228  1  1 94  4  0	
 0  2      0 69385056   8308  72148    0    0 14832     0 58801 59153  1  0 95  4  0	
 2  1      0 69384928   8308  72148    0    0 15456    28 57748 58017  1  1 94  4  0	
 2  0      0 69384064   8308  72172    0    0 15104     0 57704 57932  1  1 94  4  0	
 4  0      0 69384688   8308  72176    0    0 14800     0 56570 56702  1  0 95  4  0	
 0  2      0 69384048   8316  72168    0    0 15312    36 57578 57908  1  1 94  4  0	
 1  1      0 69384080   8316  72176    0    0 15072     0 56918 57139  1  1 94  4  0	
 1  1      0 69383888   8316  72180    0    0 15568    16 55834 56137  1  1 94  4  0	
 2  0      0 69383888   8316  72180    0    0 14928     0 57536 57391  1  1 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 69384784   8324  72172    0    0 15696    40 57264 57431  1  1 94  4  0	
 3  0      0 69384784   8324  72172    0    0 15152     0 57907 58106  1  1 95  4  0	
 2  1      0 69384656   8324  72172    0    0 14896     0 56571 56659  1  0 94  4  0	
 3  0      0 69384656   8324  72172    0    0 15136     0 56654 56800  1  1 94  4  0	
 3  0      0 69383472   8324  72192    0    0 14928     8 55336 55632  1  1 94  4  0	
 2  0      0 69383344   8332  72188    0    0 14704    32 57923 58078  1  1 94  4  0	
 0  2      0 69383472   8332  72192    0    0 14608     0 57501 57635  2  0 94  4  0	
 2  0      0 69383488   8332  72196    0    0 14384     0 57602 57760  1  0 94  4  0	
 1  1      0 69383872   8332  72196    0    0 16080     0 56333 56439  1  1 94  4  0	
 1  1      0 69383872   8340  72192    0    0 15472    48 57332 57736  1  0 95  4  0	
 3  0      0 69383760   8340  72192    0    0 15312     0 57321 57602  1  1 94  4  0	
 0  2      0 69383312   8340  72192    0    0 15904     0 56484 56932  1  0 94  4  0	
 2  0      0 69383888   8340  72208    0    0 15360     0 55449 56200  1  0 94  4  0	
 2  0      0 69383136   8340  72208    0    0 14864     0 56912 57687  1  0 95  4  0	
 2  0      0 69383576   8348  72208    0    0 15344    20 57171 57631  1  0 94  4  0	
 2  0      0 69383144   8348  72208    0    0 15440     0 57336 57674  1  1 94  4  0	
 2  0      0 69383312   8348  72208    0    0 15280     0 58425 58881  1  0 94  4  0	
 1  1      0 69383592   8356  72216    0    0 15056    48 57173 57622  1  1 94  4  0	
 2  0      0 69383216   8356  72220    0    0 14704     0 57202 57454  1  0 95  4  0	
 0  2      0 69383472   8356  72224    0    0 14960     0 52881 53399  2  1 94  4  0	
 1  1      0 69383344   8356  72224    0    0 15216     0 53758 53849  1  1 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 69383720   8356  72228    0    0 14656     0 57505 57633  1  1 94  4  0	
 3  0      0 69383744   8364  72224    0    0 15952    20 55990 56186  1  0 94  4  0	
 2  0      0 69383456   8364  72224    0    0 15264     0 56349 56542  1  1 94  4  0	
 3  0      0 69383456   8364  72224    0    0 16096     4 56213 55859  1  1 94  4  0	
 3  0      0 69383392   8364  72224    0    0 14640     0 53616 53657  1  1 94  4  0	
 3  0      0 69383392   8364  72224    0    0 14064     0 54520 55283  1  1 94  3  0	
 1  1      0 69382480   8372  72236    0    0 14400    52 52271 53255  1  1 94  4  0	
 3  0      0 69382480   8372  72236    0    0 14176     0 53108 53498  1  1 95  4  0	
 1  1      0 69382704   8372  72236    0    0 14688    24 52920 53949  1  1 94  4  0	
 1  1      0 69382704   8372  72236    0    0 14432     0 53006 54146  1  0 94  3  0	
 1  1      0 69383024   8372  72236    0    0 14336     0 53957 54848  1  0 95  3  0	
 0  2      0 69383032   8380  72228    0    0 14464    32 56043 56565  1  1 94  4  0	
 3  0      0 69383432   8380  72228    0    0 14992     0 57241 57465  1  1 94  4  0	
 2  0      0 69382904   8380  72228    0    0 15232    24 56186 56327  1  0 94  4  0	
 0  2      0 69383792   8388  72220    0    0 15216    44 57274 57510  1  1 94  4  0	
 3  0      0 69382656   8388  72256    0    0 14880     0 57301 57563  1  1 94  4  0	
 1  1      0 69383656   8388  72260    0    0 14768     0 56528 56800  1  1 94  4  0	
 2  0      0 69382784   8388  72260    0    0 15232     0 57734 57939  1  1 94  4  0	
 2  0      0 69383600   8388  72260    0    0 14912     0 56708 56822  1  1 94  4  0	
 2  0      0 69382480   8396  72260    0    0 14928    20 57111 57372  1  0 94  4  0	
 1  1      0 69382112   8396  72264    0    0 15760     0 56319 56563  1  0 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 69382480   8396  72268    0    0 15360     0 56577 56732  1  0 94  4  0	
 2  0      0 69382480   8396  72268    0    0 15184     0 56111 56268  1  1 94  4  0	
 2  0      0 69381808   8404  72272    0    0 15760    48 56250 56431  1  0 94  4  0	
 1  1      0 69381808   8404  72272    0    0 15200     0 56878 57022  1  1 94  4  0	
 2  0      0 69382160   8404  72276    0    0 15024     0 56480 56672  1  0 94  4  0	
 2  0      0 69382160   8404  72276    0    0 16016     0 54996 55179  1  1 94  4  0	
 2  0      0 69382320   8404  72276    0    0 15664     0 56960 57186  1  1 94  4  0	
 3  0      0 69382400   8412  72272    0    0 15088    28 57287 57518  1  0 94  4  0	
 2  0      0 69382640   8412  72284    0    0 15392     0 57566 58235  1  1 94  4  0	
 1  1      0 69382640   8412  72288    0    0 14096     0 57588 57658  1  1 94  4  0	
 1  1      0 69383256   8420  72280    0    0 15424    48 57789 57927  1  1 94  4  0	
 0  2      0 69382720   8420  72280    0    0 15584     0 57571 57797  1  0 95  4  0	
 1  1      0 69383088   8420  72296    0    0 15280     0 56881 57099  1  1 94  4  0	
 2  0      0 69382960   8420  72296    0    0 14992     8 55827 56191  1  1 94  4  0	
 2  0      0 69382384   8420  72300    0    0 15440     0 55979 56195  1  1 94  4  0	
 3  0      0 69382256   8428  72292    0    0 14464    32 56352 56454  1  0 94  4  0	
 1  1      0 69382976   8428  72292    0    0 15600     0 56731 56158  1  1 94  4  0	
 1  1      0 69382976   8428  72292    0    0 15184     0 56760 56738  1  1 94  4  0	
 2  0      0 69383712   8428  72308    0    0 14240     8 59234 58834  1  1 94  4  0	
 1  1      0 69383200   8436  72308    0    0 15072    60 57382 57635  1  0 94  4  0	
 2  0      0 69383968   8436  72312    0    0 14752     0 58662 58976  1  1 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 69383216   8436  72312    0    0 14912     0 56263 56517  1  1 94  4  0	
 1  1      0 69382944   8436  72312    0    0 14816     0 57121 57386  1  0 95  4  0	
 3  0      0 69383296   8436  72312    0    0 14944    40 56070 56205  1  0 94  4  0	
 4  0      0 69383048   8444  72316    0    0 15520    20 57403 57683  1  1 94  4  0	
 3  0      0 69382936   8444  72320    0    0 14656     0 57097 57335  1  0 94  4  0	
 2  0      0 69382936   8444  72320    0    0 14928     0 56042 56307  1  1 94  4  0	
 2  0      0 69383376   8452  72312    0    0 15696    52 56120 56231  1  0 94  4  0	
 3  0      0 69383376   8452  72312    0    0 15312    12 56293 56301  1  1 94  4  0	
 0  2      0 69383824   8452  72312    0    0 15008     0 56684 56955  1  1 94  4  0	
 1  1      0 69382488   8452  72328    0    0 15024     0 57138 57475  1  0 94  4  0	
 3  0      0 69382736   8452  72328    0    0 14672     0 56899 57119  1  0 94  4  0	
 1  1      0 69382488   8452  72328    0    0 15184     0 55490 55429  1  1 94  4  0	
 0  2      0 69382176   8460  72320    0    0 14336    32 56525 56920  1  1 94  4  0	
 1  1      0 69382240   8460  72332    0    0 15360     0 56638 56809  1  1 94  4  0	
 2  0      0 69382992   8460  72336    0    0 15040     0 56383 56295  1  1 94  4  0	
 0  2      0 69382496   8460  72336    0    0 15136     0 57692 57580  1  1 94  4  0	
 2  0      0 69383232   8468  72340    0    0 14912    48 57217 57360  1  1 94  4  0	
 1  1      0 69382720   8468  72340    0    0 14512     8 58266 58453  1  1 94  4  0	
 2  0      0 69383728   8468  72348    0    0 14144     0 57139 57265  1  1 94  3  0	
 1  1      0 69382704   8468  72348    0    0 15232     0 55921 56046  1  1 94  4  0	
 1  0      0 69383592   8468  72352    0    0 14752     0 55767 55891  1  0 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 69382464   8476  72352    0    0 14464    20 56033 56344  1  0 94  4  0	
 2  0      0 69383840   8476  72352    0    0 15104     0 55251 55644  1  0 95  4  0	
 2  1      0 69382944   8476  72356    0    0 15024     0 56977 57100  1  0 94  4  0	
 2  0      0 69382944   8476  72356    0    0 14704     0 54400 54508  1  1 94  4  0	
 2  0      0 69383184   8484  72364    0    0 15216    52 56086 56251  1  0 94  4  0	
 1  1      0 69383040   8484  72364    0    0 15024     0 56757 56983  1  0 94  4  0	
 2  0      0 69383056   8484  72364    0    0 15584     0 57108 57416  1  1 95  4  0	
 2  0      0 69383056   8484  72364    0    0 15232    20 57166 57452  1  1 94  4  0	
 3  0      0 69382800   8484  72376    0    0 14368     0 57658 57819  1  0 94  4  0	
 1  1      0 69382800   8492  72368    0    0 14960    36 55627 55844  1  1 94  4  0	
 0  2      0 69382952   8492  72376    0    0 15632     0 56620 56790  1  0 95  4  0	
 1  1      0 69382440   8492  72376    0    0 15296     0 56873 57009  1  1 94  4  0	
 1  1      0 69381672   8500  72368    0    0 15424    52 56627 56752  1  1 94  4  0	
 2  0      0 69381672   8500  72368    0    0 14928     0 54980 55221  1  1 94  4  0	
 2  0      0 69382640   8500  72384    0    0 14816     0 56710 57030  1  1 94  4  0	
 1  1      0 69382640   8500  72384    0    0 15024     0 56738 56970  1  0 95  4  0	
 0  2      0 69383024   8500  72384    0    0 15120     0 54728 54928  1  0 94  4  0	
 2  1      0 69382128   8508  72376    0    0 14304    84 53903 54431  1  0 94  3  0	
 1  1      0 69382992   8508  72376    0    0 13936     0 53833 54311  1  1 94  3  0	
 2  0      0 69382912   8508  72392    0    0 14064     0 52272 52721  1  1 94  4  0	
 2  0      0 69383376   8516  72396    0    0 14800    44 54123 54403  1  0 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 69382880   8516  72396    0    0 15648     0 57277 57423  1  1 94  4  0	
 1  1      0 69383320   8516  72396    0    0 14896     0 56918 57112  1  1 94  4  0	
 3  0      0 69382568   8516  72396    0    0 15152     0 57061 57305  1  0 95  4  0	
 3  0      0 69381920   8516  72400    0    0 15424     0 55088 55380  1  1 94  4  0	
 2  0      0 69382288   8516  72404    0    0 14784     0 55872 56049  1  1 94  4  0	
 3  0      0 69382288   8524  72396    0    0 15280    20 54955 55120  1  0 94  4  0	
 2  0      0 69382912   8524  72408    0    0 15184     0 55828 55987  1  1 94  4  0	
 3  0      0 69382912   8524  72408    0    0 14448     0 55768 56145  1  0 94  4  0	
 1  1      0 69383024   8532  72408    0    0 14080    48 53699 54189  1  1 94  3  0	
 1  1      0 69383024   8532  72408    0    0 14576     0 53268 53751  1  0 95  4  0	
 3  0      0 69382960   8532  72408    0    0 13824     0 55809 56047  1  1 94  3  0	
 1  1      0 69382896   8532  72412    0    0 14208     0 55046 55381  1  0 95  3  0	
 1  1      0 69383384   8532  72416    0    0 14592     0 55123 55247  1  0 94  4  0	
 3  0      0 69383024   8532  72416    0    0 15408     0 57002 57055  1  0 94  4  0	
 2  1      0 69383488   8540  72416    0    0 15408    20 55703 56112  1  1 94  4  0	
 4  0      0 69382856   8540  72424    0    0 13760     0 57270 57651  1  0 94  3  0	
 2  0      0 69383352   8540  72428    0    0 14304     8 53606 53895  1  1 94  4  0	
 3  0      0 69383352   8548  72428    0    0 14912    60 55955 56116  1  0 95  3  0	
 1  1      0 69383728   8548  72428    0    0 13968     0 51459 52061  1  1 94  4  0	
 0  2      0 69383136   8548  72436    0    0 14624     0 52593 53081  1  1 94  4  0	
 2  1      0 69383576   8548  72436    0    0 14448     0 56360 56781  1  0 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 69384016   8548  72440    0    0 14576     8 56171 56465  1  0 94  4  0	
 2  0      0 69384016   8556  72432    0    0 13664    40 53074 53624  1  1 94  3  0	
 0  2      0 69382896   8556  72444    0    0 14784     0 51455 52160  1  0 95  4  0	
 0  2      0 69382744   8556  72444    0    0 14608     0 55574 55929  1  0 94  4  0	
 2  0      0 69383392   8556  72444    0    0 13584     0 54367 54825  1  1 94  3  0	
 2  0      0 69382880   8556  72444    0    0 14320     0 53901 54309  1  1 94  4  0	
 1  1      0 69383008   8564  72452    0    0 14384    80 54676 54939  1  1 94  4  0	
 1  1      0 69383008   8564  72452    0    0 14192     0 51952 52419  1  1 94  4  0	
 2  0      0 69382896   8564  72452    0    0 14416     0 56780 56966  1  0 95  4  0	
 2  0      0 69382896   8564  72452    0    0 15408     0 57537 57798  1  1 94  4  0	
 3  0      0 69383008   8564  72452    0    0 14896     0 56680 56859  1  1 94  4  0	
 2  0      0 69383008   8572  72444    0    0 14832    48 57025 57234  1  0 95  4  0	
 3  0      0 69382944   8572  72444    0    0 15088     0 57283 57441  1  0 94  4  0	
 3  0      0 69382944   8572  72444    0    0 14976     0 56563 56690  1  0 94  4  0	
 2  0      0 69382920   8580  72472    0    0 15216    56 55835 56066  1  0 94  4  0	
 1  1      0 69382800   8580  72472    0    0 15040     0 55479 55692  1  1 94  4  0	
 3  0      0 69382848   8580  72480    0    0 15520     0 54809 55369  1  0 94  4  0	
 1  1      0 69382848   8580  72480    0    0 14992     0 57532 57777  1  1 94  4  0	
 2  0      0 69383128   8580  72484    0    0 15104     0 53440 53649  1  0 94  4  0	
 3  0      0 69383128   8588  72476    0    0 15088    28 55279 55367  1  0 94  4  0	
 1  1      0 69383568   8588  72476    0    0 13984     0 55725 55613  1  1 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 69383080   8588  72480    0    0 15424     0 54604 54724  2  1 94  4  0	
 1  2      0 69383664   8592  72488    0    0 14944    56 56255 56356  1  1 94  4  0	
 2  0      0 69383160   8596  72488    0    0 14592     4 55991 56433  1  1 94  4  0	
 2  0      0 69383160   8596  72488    0    0 14864     0 56044 56319  1  0 94  4  0	
 2  0      0 69383088   8596  72488    0    0 14880     0 56107 56211  1  1 94  4  0	
 0  2      0 69383088   8596  72488    0    0 14656     0 56121 56360  1  0 94  4  0	
 2  1      0 69382528   8596  72488    0    0 15360     0 55721 55827  1  1 94  4  0	
 2  0      0 69382528   8604  72480    0    0 14960    20 54996 55135  1  1 94  4  0	
 2  0      0 69383808   8604  72480    0    0 14624     0 55950 56023  1  0 94  4  0	
 2  0      0 69382696   8604  72504    0    0 14656     0 54978 55172  1  0 94  4  0	
 3  0      0 69383200   8612  72508    0    0 14064    80 54624 54759  1  0 94  4  0	
 2  0      0 69383200   8612  72508    0    0 14336     0 56454 56666  1  1 95  3  0	
 1  1      0 69382640   8612  72508    0    0 14928     0 55673 55700  1  1 94  4  0	
 2  0      0 69382640   8612  72508    0    0 15232     0 54654 54758  1  1 94  4  0	
 1  1      0 69383080   8612  72508    0    0 14928     0 56256 56363  1  0 94  4  0	
 1  1      0 69382568   8620  72500    0    0 14736    72 56442 56438  1  0 94  4  0	
 3  0      0 69382480   8620  72500    0    0 15136     0 57559 57771  1  0 94  4  0	
 1  1      0 69382616   8620  72520    0    0 14560     0 55492 55645  1  1 94  4  0	
 1  1      0 69383088   8620  72524    0    0 15328     0 53958 54038  1  0 94  4  0	
 1  1      0 69383088   8628  72520    0    0 14320    44 54574 54689  1  1 94  4  0	
 1  1      0 69383088   8628  72520    0    0 14688     0 52421 52505  1  1 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 69382944   8628  72520    0    0 14784     0 53762 53911  1  0 94  4  0	
 1  1      0 69382944   8628  72520    0    0 14800     0 56709 56186  1  1 94  4  0	
 1  1      0 69383248   8628  72536    0    0 15248     0 56849 57087  1  0 94  4  0	
 2  0      0 69383248   8636  72528    0    0 14736    20 56508 56723  1  1 94  4  0	
 2  1      0 69382864   8636  72540    0    0 15184     8 56973 57147  1  0 94  4  0	
 0  2      0 69382864   8636  72540    0    0 14752     0 57323 57567  1  0 95  4  0	
 2  0      0 69382360   8636  72540    0    0 14800     0 55634 55787  1  0 94  4  0	
 1  1      0 69382624   8644  72544    0    0 15184    52 54829 55080  1  1 94  4  0	
 2  0      0 69383744   8644  72548    0    0 15056     0 55397 55557  1  1 94  4  0	
 3  1      0 69383744   8644  72548    0    0 15056     0 55195 55343  1  1 94  4  0	
 0  2      0 69383080   8644  72552    0    0 14512     0 55879 56047  1  0 94  4  0	
 3  0      0 69383080   8644  72552    0    0 14800     0 56637 56744  1  1 94  4  0	
 0  2      0 69383200   8652  72556    0    0 15008    20 56737 56884  1  0 94  4  0	
 2  0      0 69382928   8652  72556    0    0 16160     0 54772 54949  1  0 94  4  0	
 0  2      0 69383248   8652  72560    0    0 14816     0 56238 56396  1  0 95  4  0	
 2  0      0 69383248   8652  72560    0    0 14096     0 57359 57504  1  1 94  4  0	
 2  1      0 69383520   8660  72564    0    0 14080    52 57148 57066  1  0 94  4  0	
 2  0      0 69383120   8660  72564    0    0 14496     0 55484 55610  1  0 94  4  0	
 2  0      0 69383880   8660  72564    0    0 14160     0 55935 56055  1  0 94  4  0	
 3  0      0 69383376   8660  72568    0    0 14960     0 55995 56171  1  1 95  4  0	
 1  1      0 69384216   8660  72568    0    0 16128    12 53917 54091  1  0 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 69383312   8668  72564    0    0 14368    32 56661 56777  1  0 94  4  0	
 2  0      0 69383312   8668  72564    0    0 14736     0 57173 57378  1  1 94  4  0	
 2  0      0 69383200   8668  72568    0    0 14464     0 55140 55277  1  0 94  4  0	
 1  1      0 69383200   8668  72568    0    0 15088     0 53973 54159  1  1 94  4  0	
 4  0      0 69383640   8676  72560    0    0 15136   108 55672 55807  1  1 94  4  0	
 0  2      0 69383640   8676  72560    0    0 14976     0 55691 55876  1  1 94  4  0	
 2  0      0 69384080   8676  72560    0    0 15040     0 56315 56304  1  0 94  4  0	
 2  0      0 69383248   8676  72584    0    0 15632     0 55720 56117  1  1 94  4  0	
 2  1      0 69383856   8676  72588    0    0 14928     0 56403 56743  1  1 94  4  0	
 2  0      0 69383856   8684  72580    0    0 15344    44 56806 57152  1  1 95  4  0	
 1  1      0 69384608   8684  72580    0    0 15280     0 55568 55727  1  1 94  4  0	
 1  1      0 69384608   8684  72580    0    0 15120     0 58086 58558  1  0 94  4  0	
 2  0      0 69384056   8692  72572    0    0 15104    44 57985 58210  1  1 94  4  0	
 2  1      0 69382928   8692  72596    0    0 14880     0 55875 56318  1  1 94  4  0	
 1  1      0 69383440   8692  72600    0    0 15424     0 55834 56312  1  0 94  4  0	
 3  0      0 69382448   8692  72600    0    0 14848     0 55103 55348  1  1 94  4  0	
 1  1      0 69382888   8692  72604    0    0 15104     0 57422 57494  1  1 94  4  0	
 2  0      0 69382888   8700  72596    0    0 14288    20 57443 57630  1  0 94  4  0	
 3  0      0 69383776   8700  72596    0    0 15200     0 56056 56220  1  0 95  4  0	
 1  1      0 69382104   8700  72608    0    0 15248     4 55239 55471  1  0 94  4  0	
 2  2      0 69382576   8704  72604    0    0 14704    44 57189 57458  1  0 95  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 69382576   8708  72600    0    0 15168     4 54766 54917  1  0 94  4  0	
 2  0      0 69382576   8708  72600    0    0 15424     0 55422 55678  1  0 94  4  0	
 2  0      0 69382104   8708  72624    0    0 14576     0 55754 56017  1  1 94  4  0	
 2  0      0 69381832   8708  72624    0    0 14000     0 55898 56048  1  1 94  4  0	
 2  1      0 69382096   8708  72624    0    0 15168     0 55692 55867  1  0 94  4  0	
 3  0      0 69382096   8716  72624    0    0 15056    20 55138 55352  1  0 94  4  0	
 1  1      0 69382304   8716  72624    0    0 15424     0 57038 57239  1  1 94  4  0	
 2  0      0 69382304   8716  72624    0    0 14272     0 57222 57520  1  1 94  4  0	
 1  1      0 69382848   8724  72616    0    0 15568    52 55424 55602  1  1 94  4  0	
 1  1      0 69382848   8724  72616    0    0 14528    20 56263 56444  1  0 94  4  0	
 2  0      0 69382048   8724  72636    0    0 14928     0 57381 57512  1  1 94  4  0	
 2  0      0 69381664   8724  72636    0    0 14832     0 56868 56998  1  1 94  4  0	
 3  0      0 69381296   8724  72636    0    0 14848     0 56597 56837  1  0 94  4  0	
 2  0      0 69381296   8724  72636    0    0 14832     0 55918 56022  1  0 94  4  0	
 1  1      0 69382160   8732  72648    0    0 14736    40 56525 56417  1  1 94  4  0	
 2  0      0 69380896   8732  72648    0    0 13872     0 54592 55026  1  1 94  4  0	
 2  0      0 69381664   8740  72652    0    0 14576    52 52722 53086  1  0 94  4  0	
 2  0      0 69381528   8740  72652    0    0 15088     0 53115 53462  1  0 95  4  0	
 3  0      0 69382080   8740  72652    0    0 14848     0 53998 54464  1  0 94  4  0	
 2  0      0 69382240   8740  72652    0    0 13776    24 52620 53172  1  1 95  4  0	
 2  0      0 69381648   8740  72660    0    0 14400     0 53837 54599  1  0 94  4  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 69381648   8740  72664    0    0 14928    16 56984 56893  1  0 94  4  0	
 3  0      0 69381648   8748  72664    0    0 15152     4 56211 56508  1  0 94  4  0	
 1  1      0 69382112   8748  72664    0    0 14560     0 55122 55258  1  0 94  4  0	
 1  1      0 69382112   8748  72664    0    0 14768    16 56351 56534  1  1 94  4  0	
 2  1      0 69382624   8756  72668    0    0 14880    40 56591 56738  1  0 94  4  0	
 1  1      0 69382624   8756  72668    0    0 15104     0 54982 55198  1  1 94  4  0	
 1  1      0 69382432   8756  72668    0    0 15712     0 56165 56280  1  1 94  4  0	
 0  2      0 69382304   8756  72668    0    0 14928     0 54724 54913  1  1 94  4  0	
 1  1      0 69382056   8756  72676    0    0 15088     0 56010 56444  1  1 94  4  0	
 2  1      0 69381904   8764  72668    0    0 14576    20 56386 56548  1  0 94  4  0	
