procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97519488   8296  69508    0    0 29360     0 38162 38609  1  0 92  7  0	
 1  1      0 97519488   8296  69508    0    0 28864     0 37484 37975  1  0 92  7  0	
 1  1      0 97519488   8304  69508    0    0 29040    24 37146 37546  1  0 92  7  0	
 2  1      0 97519488   8304  69508    0    0 28496     4 38686 39089  1  0 92  7  0	
 2  1      0 97519488   8304  69512    0    0 29376     0 37726 38111  1  0 92  7  0	
 1  1      0 97519488   8304  69512    0    0 28640     0 38723 39146  1  0 92  7  0	
 1  1      0 97519488   8304  69512    0    0 28624     0 38048 38429  1  0 92  7  0	
 0  2      0 97519488   8312  69504    0    0 28848    12 37769 38068  1  0 92  7  0	
 3  0      0 97519488   8312  69504    0    0 28384    12 35119 35525  1  0 92  7  0	
 1  1      0 97519488   8312  69504    0    0 28080     0 37631 38021  1  0 92  7  0	
 2  0      0 97519488   8312  69504    0    0 28416     0 36866 37243  1  0 92  7  0	
 1  1      0 97519488   8312  69504    0    0 28192     0 35550 35944  0  0 92  7  0	
 0  2      0 97519488   8312  69516    0    0 27760     0 36530 36983  0  0 92  7  0	
 1  1      0 97519488   8320  69516    0    0 28464    28 36409 36812  1  0 92  7  0	
 1  1      0 97519488   8320  69516    0    0 27600     0 36113 36460  1  0 91  7  0	
 0  2      0 97519488   8320  69516    0    0 28368     0 36489 36874  1  0 92  7  0	
 4  0      0 97519488   8320  69516    0    0 29120     0 36797 37274  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 97519488   8320  69520    0    0 27888     0 37379 37790  1  0 92  7  0	
 0  2      0 97519488   8328  69512    0    0 27888    16 37278 36634  1  0 92  7  0	
 1  1      0 97519488   8328  69512    0    0 28192     0 38348 37641  1  0 92  7  0	
 1  1      0 97519488   8328  69520    0    0 28832     0 37967 38304  1  0 92  7  0	
 0  2      0 97519488   8328  69520    0    0 29024     0 38469 38816  1  0 92  7  0	
 2  1      0 97519488   8328  69520    0    0 27984     0 37597 38043  1  0 92  7  0	
 2  0      0 97519488   8328  69520    0    0 28240     0 37434 37849  1  0 92  7  0	
 1  1      0 97519488   8336  69512    0    0 28144    12 36939 37361  1  0 92  7  0	
 1  1      0 97519488   8336  69520    0    0 29120     0 37312 37727  0  0 92  7  0	
 1  1      0 97519488   8336  69520    0    0 28320     0 37337 37775  0  0 92  7  0	
 2  1      0 97519488   8336  69520    0    0 29696     0 37211 37589  1  0 92  7  0	
 0  2      0 97519488   8336  69520    0    0 28816    36 36364 36771  1  0 92  7  0	
 0  2      0 97519488   8344  69512    0    0 27968    24 36008 36398  1  0 92  7  0	
 0  2      0 97519488   8344  69520    0    0 28608     0 36683 37035  1  0 92  7  0	
 1  1      0 97519488   8344  69520    0    0 28512     0 37659 37999  1  0 92  7  0	
 1  1      0 97519488   8344  69520    0    0 27936     0 37291 37702  1  0 92  7  0	
 0  2      0 97519488   8344  69520    0    0 27696     0 37153 37479  1  0 92  7  0	
 0  2      0 97519488   8344  69520    0    0 27376     8 37323 37749  1  0 92  7  0	
 2  0      0 97519488   8352  69520    0    0 28048    24 38695 39095  1  0 92  7  0	
 0  2      0 97519488   8352  69520    0    0 27936     0 37879 38243  1  0 92  7  0	
 1  1      0 97519488   8352  69520    0    0 29232     0 37750 38167  0  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 97519488   8352  69520    0    0 28256     0 36746 37130  1  0 92  7  0	
 2  0      0 97519488   8352  69520    0    0 28368     0 35897 36318  1  0 92  7  0	
 1  1      0 97519488   8360  69512    0    0 27344    12 35856 36161  1  0 92  7  0	
 1  1      0 97519488   8360  69512    0    0 28016     0 36057 36406  1  0 92  7  0	
 2  0      0 97519488   8360  69520    0    0 28432     0 36837 37198  1  0 92  7  0	
 1  1      0 97519488   8360  69520    0    0 27168     0 37065 37385  1  0 92  7  0	
 1  1      0 97519488   8360  69520    0    0 28032     0 36188 36533  0  0 92  7  0	
 0  2      0 97519488   8360  69520    0    0 28064     0 37812 38261  1  0 92  7  0	
 1  1      0 97519488   8368  69520    0    0 28112    12 37031 37408  1  0 92  7  0	
 0  2      0 97519488   8368  69520    0    0 27744     0 36592 37043  1  0 92  7  0	
 0  2      0 97519488   8368  69520    0    0 27200     0 35157 35631  1  0 92  7  0	
 0  2      0 97519488   8368  69520    0    0 27968     4 36508 36959  1  0 92  7  0	
 1  1      0 97519488   8368  69520    0    0 29232     0 37732 38145  1  0 92  7  0	
 1  1      0 97519488   8376  69524    0    0 28576    12 36489 36842  1  0 92  7  0	
 0  2      0 97519488   8376  69528    0    0 27968     0 36919 37252  1  0 92  7  0	
 1  1      0 97519488   8376  69528    0    0 27312     0 34601 35031  1  0 92  7  0	
 1  1      0 97519488   8376  69528    0    0 28640     0 37415 37841  1  0 92  7  0	
 0  2      0 97519488   8376  69528    0    0 28288     0 36291 36628  1  0 92  7  0	
 2  1      0 97519488   8376  69528    0    0 28112     0 36996 37453  1  0 92  7  0	
 2  1      0 97519488   8384  69528    0    0 28960    12 37259 37703  1  0 92  7  0	
 0  2      0 97519488   8384  69528    0    0 28992     0 38160 38529  0  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97519488   8384  69528    0    0 28000     0 36153 36528  0  0 92  7  0	
 0  2      0 97519488   8384  69528    0    0 27776     0 37501 37953  1  0 92  7  0	
 0  2      0 97519488   8384  69528    0    0 27728     0 37882 38342  1  0 92  7  0	
 2  1      0 97519488   8392  69520    0    0 27984    12 37886 38268  1  0 92  7  0	
 1  1      0 97519488   8392  69520    0    0 28400     0 36546 36920  1  0 92  7  0	
 2  0      0 97519488   8392  69528    0    0 28336    16 37022 37345  1  0 92  7  0	
 0  2      0 97519488   8392  69528    0    0 29312     0 37045 37387  1  0 92  7  0	
 0  2      0 97519488   8392  69528    0    0 28816     0 38557 38857  1  0 92  7  0	
 0  2      0 97519488   8392  69528    0    0 29392     0 37227 37718  1  0 92  7  0	
 0  2      0 97519488   8400  69528    0    0 27232    24 35330 35815  1  0 92  7  0	
 2  0      0 97519488   8400  69528    0    0 28640     8 36706 37173  1  0 92  7  0	
 2  0      0 97519488   8400  69528    0    0 28592     0 36585 37031  1  0 92  7  0	
 0  2      0 97519488   8400  69528    0    0 28784     0 37445 37856  1  0 92  7  0	
 1  1      0 97519488   8400  69528    0    0 29296     0 38034 38530  1  0 92  7  0	
 2  1      0 97519488   8408  69520    0    0 29024    24 38688 39103  1  0 92  7  0	
 2  0      0 97519488   8408  69520    0    0 28784     0 38351 38762  1  0 92  7  0	
 0  2      0 97519488   8408  69520    0    0 29712     0 37143 37608  1  0 92  7  0	
 1  1      0 97519488   8408  69528    0    0 28912     0 38897 39215  1  0 92  7  0	
 1  1      0 97519488   8408  69528    0    0 28832     0 36747 37185  0  0 92  7  0	
 2  0      0 97519488   8408  69528    0    0 27920     0 37323 37729  1  0 92  7  0	
 1  1      0 97519488   8416  69524    0    0 27456    20 36975 37403  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97519488   8416  69524    0    0 28080     0 36539 36981  1  0 92  7  0	
 0  2      0 97519488   8416  69524    0    0 27424     0 35401 35800  1  0 92  7  0	
 1  1      0 97519488   8416  69524    0    0 27072     0 37277 37680  1  0 92  7  0	
 0  2      0 97519488   8416  69524    0    0 28256     0 37051 37490  1  0 92  7  0	
 0  2      0 97519488   8424  69528    0    0 28864    12 35273 35670  1  0 92  7  0	
 0  2      0 97519488   8424  69528    0    0 27808     0 35959 36355  1  0 92  7  0	
 2  0      0 97519488   8424  69532    0    0 28752     0 37879 38173  1  0 92  7  0	
 0  2      0 97519488   8424  69532    0    0 28704     0 37807 38202  1  0 92  7  0	
 2  0      0 97519488   8424  69532    0    0 27680     0 37470 37825  1  0 92  7  0	
 0  2      0 97519488   8424  69532    0    0 27968     0 37056 37362  1  0 92  7  0	
 1  1      0 97519488   8432  69524    0    0 29088    12 36855 37319  0  0 92  7  0	
 0  2      0 97519488   8432  69524    0    0 29760     0 37459 37810  1  0 92  7  0	
 1  1      0 97519488   8432  69532    0    0 28928     0 38455 38921  1  0 92  6  0	
 2  0      0 97519488   8432  69532    0    0 29328     0 38186 38515  1  0 92  7  0	
 2  0      0 97519488   8432  69532    0    0 29424     0 38290 38729  1  0 92  7  0	
 1  1      0 97519488   8440  69524    0    0 29104    32 38224 38696  1  0 92  7  0	
 1  1      0 97519488   8440  69524    0    0 28000     0 36788 37233  1  0 92  7  0	
 3  0      0 97519488   8440  69524    0    0 28928     0 37687 38122  1  0 92  7  0	
 1  1      0 97519488   8440  69536    0    0 28800     0 38317 38772  1  0 92  6  0	
 2  0      0 97519488   8440  69536    0    0 28784     0 38291 38709  1  0 92  7  0	
 2  0      0 97519488   8440  69536    0    0 29024    36 39217 39635  1  0 92  6  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97519488   8448  69528    0    0 29392    24 37729 38077  0  0 92  7  0	
 2  0      0 97519488   8448  69528    0    0 28368     0 36858 37343  1  0 92  7  0	
 1  1      0 97519488   8448  69528    0    0 28288     0 36136 36524  1  0 92  7  0	
 1  1      0 97519488   8448  69528    0    0 27936     0 36042 36519  1  1 92  7  0	
 2  0      0 97519488   8448  69528    0    0 29376     0 38047 38453  1  0 92  7  0	
 1  1      0 97519488   8456  69520    0    0 28416    12 36544 36938  1  0 92  7  0	
 2  1      0 97519488   8456  69520    0    0 26704     0 35970 36429  1  0 92  7  0	
 1  1      0 97519488   8456  69536    0    0 27984     0 35735 36151  1  0 92  7  0	
 2  0      0 97519488   8456  69536    0    0 28624     0 36667 37085  1  0 92  7  0	
 2  0      0 97519488   8456  69536    0    0 28768     8 37797 38214  1  0 92  7  0	
 0  2      0 97519488   8456  69536    0    0 28128     0 38309 38774  1  0 92  7  0	
 1  1      0 97519488   8464  69532    0    0 29232    12 38158 38589  1  0 92  7  0	
 0  2      0 97519488   8464  69532    0    0 27696     0 38255 38663  1  0 92  7  0	
 2  1      0 97519488   8464  69532    0    0 27296     0 37084 37558  1  0 92  7  0	
 4  0      0 97519488   8464  69532    0    0 28160     0 35762 36103  1  0 92  7  0	
 1  1      0 97519360   8464  69536    0    0 28880     0 35779 36170  1  0 92  7  0	
 0  2      0 97519360   8472  69528    0    0 28864    12 37567 38086  1  0 92  7  0	
 0  2      0 97519360   8472  69528    0    0 28144     0 37675 38093  0  0 92  7  0	
 1  1      0 97519360   8472  69528    0    0 29120     0 37951 38336  1  0 92  7  0	
 0  2      0 97519360   8472  69528    0    0 28176     0 37172 37549  1  0 92  7  0	
 4  0      0 97519360   8472  69528    0    0 28496     0 38249 38676  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3      0 97519360   8472  69528    0    0 28688     8 37635 38094  1  0 92  7  0	
 0  2      0 97519360   8480  69520    0    0 29136     4 37762 38145  1  0 92  7  0	
 0  2      0 97519360   8480  69540    0    0 28560     0 37601 37950  1  1 92  7  0	
 1  1      0 97519360   8480  69540    0    0 28992     0 37183 37603  1  0 92  7  0	
 1  1      0 97519360   8480  69540    0    0 28576     8 35728 36198  0  0 92  7  0	
 1  1      0 97519360   8480  69540    0    0 27968     0 37289 37728  1  0 92  7  0	
 1  2      0 97519360   8488  69532    0    0 27632    24 37699 38083  1  0 92  6  0	
 2  0      0 97519360   8488  69532    0    0 29472     0 36942 37336  1  0 92  7  0	
 1  1      0 97519360   8488  69532    0    0 28352     0 36708 37098  1  0 92  7  0	
 0  2      0 97519360   8488  69532    0    0 28768    20 37621 38036  1  0 92  7  0	
 0  2      0 97519360   8488  69540    0    0 27664     0 36721 37088  1  0 92  7  0	
 0  2      0 97519360   8496  69540    0    0 28064    16 37429 37890  1  0 92  7  0	
 1  1      0 97519360   8496  69540    0    0 29248     0 38188 38591  0  0 92  7  0	
 3  0      0 97519360   8496  69540    0    0 29904     0 38588 39054  1  0 92  7  0	
 1  2      0 97519360   8496  69540    0    0 29488     0 36492 36943  1  0 92  7  0	
 1  1      0 97519360   8496  69540    0    0 28096     0 37313 37727  1  0 92  7  0	
 2  0      0 97519360   8496  69540    0    0 28672     0 36869 37361  1  0 92  7  0	
 1  1      0 97519360   8504  69532    0    0 28080    12 37225 37572  1  0 92  7  0	
 1  1      0 97519360   8504  69544    0    0 28880     0 37021 37417  1  0 92  7  0	
 2  1      0 97519360   8504  69544    0    0 28544     0 37823 38174  1  0 92  7  0	
 1  1      0 97519360   8504  69544    0    0 27696     0 36984 37389  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97519360   8504  69544    0    0 28224     0 36882 37222  1  0 92  7  0	
 1  1      0 97519360   8512  69536    0    0 27488    12 37170 37539  1  0 92  7  0	
 1  1      0 97519360   8512  69544    0    0 28048     0 36401 36791  1  0 92  7  0	
 0  2      0 97519360   8512  69544    0    0 26960     0 36178 36129  0  0 92  7  0	
 0  2      0 97519360   8512  69544    0    0 26896     0 36988 36053  1  0 92  7  0	
 2  0      0 97519360   8512  69544    0    0 27232     0 34970 35322  1  0 92  7  0	
 1  1      0 97519360   8512  69544    0    0 28096     0 36470 36848  1  0 92  7  0	
 0  2      0 97519360   8520  69536    0    0 27088    20 37008 37335  1  0 91  7  0	
 2  0      0 97519360   8520  69544    0    0 28384     0 38547 38937  1  0 92  7  0	
 0  2      0 97519360   8520  69544    0    0 28336     0 37816 38207  1  0 92  7  0	
 1  1      0 97519360   8520  69552    0    0 28400     0 36952 37365  1  0 92  7  0	
 0  2      0 97519360   8520  69552    0    0 29040     0 39034 39463  1  0 92  7  0	
 1  1      0 97519360   8528  69548    0    0 28288    20 36757 37173  1  0 92  7  0	
 1  1      0 97519360   8528  69552    0    0 27008     8 35284 35615  1  0 92  7  0	
 2  1      0 97519360   8528  69552    0    0 28176     0 35948 36274  1  0 92  7  0	
 0  2      0 97519360   8528  69552    0    0 27696     0 37234 37583  1  0 92  7  0	
 1  1      0 97519360   8528  69552    0    0 27696     0 37540 37901  1  0 92  7  0	
 1  1      0 97519360   8528  69552    0    0 27584     0 36139 36595  1  0 92  7  0	
 1  1      0 97519360   8536  69556    0    0 27936    36 36761 37120  1  0 92  7  0	
 1  1      0 97519360   8536  69556    0    0 27184     0 35466 35820  1  0 92  7  0	
 0  2      0 97519360   8536  69556    0    0 28048     0 36268 36596  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97519360   8536  69556    0    0 27824     0 35247 35630  1  0 91  7  0	
 1  1      0 97519360   8536  69556    0    0 29568     0 38016 38401  1  0 92  7  0	
 2  0      0 97519360   8544  69556    0    0 28848    20 38301 38668  1  0 92  7  0	
 3  0      0 97519360   8544  69556    0    0 28176    28 37364 37756  1  0 92  7  0	
 4  0      0 97519360   8544  69556    0    0 28224     0 36930 37261  1  0 92  7  0	
 0  2      0 97519360   8544  69556    0    0 28272     0 36272 36580  1  0 92  7  0	
 0  2      0 97519360   8544  69556    0    0 28192     0 36225 36564  1  0 92  7  0	
 0  2      0 97519360   8544  69556    0    0 28768     0 36292 36742  0  0 92  7  0	
 2  0      0 97519360   8552  69556    0    0 26752    32 36303 36707  1  0 92  7  0	
 0  2      0 97519360   8552  69556    0    0 28000     0 36164 36530  1  0 92  7  0	
 0  2      0 97519360   8552  69556    0    0 28064     0 36657 37044  1  0 92  7  0	
 2  0      0 97519360   8552  69556    0    0 27888     0 37038 37405  1  0 92  7  0	
 1  2      0 97519360   8552  69556    0    0 28224     0 37954 38341  1  0 92  6  0	
 1  1      0 97519360   8560  69548    0    0 28512    52 37616 38051  1  0 92  7  0	
 0  2      0 97519360   8560  69548    0    0 29088     0 37940 38336  1  0 92  7  0	
 0  2      0 97519360   8560  69548    0    0 29712     0 38440 38868  1  0 92  7  0	
 0  2      0 97519360   8560  69556    0    0 28320     0 37717 38132  1  0 92  7  0	
 0  2      0 97519360   8560  69556    0    0 28080     0 36595 36992  1  0 92  7  0	
 2  0      0 97519360   8560  69556    0    0 28960     0 37343 37803  1  0 92  7  0	
 0  2      0 97519360   8568  69548    0    0 28640    12 37421 37926  1  0 92  7  0	
 0  2      0 97519360   8568  69548    0    0 28032     0 36094 36497  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 97519360   8568  69548    0    0 28096     0 36315 36670  1  0 92  7  0	
 1  1      0 97519360   8568  69548    0    0 27712     0 36469 36889  0  0 92  7  0	
 0  2      0 97519360   8568  69548    0    0 26624     0 37142 37483  1  0 92  7  0	
 1  1      0 97519360   8576  69560    0    0 28624    12 37622 38020  1  0 92  7  0	
 2  1      0 97519360   8576  69560    0    0 29312     0 37200 37621  1  0 92  7  0	
 0  2      0 97519360   8576  69560    0    0 28224     0 35744 36113  1  0 92  7  0	
 0  2      0 97519360   8576  69560    0    0 28000     0 37885 38346  1  0 92  7  0	
 1  1      0 97519360   8576  69560    0    0 28336     8 36438 36764  1  0 92  7  0	
 1  1      0 97519360   8576  69560    0    0 27920     0 36829 37322  1  0 92  7  0	
 1  1      0 97519360   8584  69556    0    0 28224    24 38079 38460  1  0 92  7  0	
 1  1      0 97519360   8584  69564    0    0 29024     0 38390 38750  1  0 92  7  0	
 2  1      0 97519360   8584  69564    0    0 28608     0 37512 37861  1  0 92  7  0	
 1  1      0 97519360   8584  69564    0    0 28768     0 36003 36440  1  0 92  7  0	
 0  2      0 97519360   8584  69564    0    0 28544     0 36543 37008  1  0 92  7  0	
 1  1      0 97519360   8592  69556    0    0 29232    12 38531 38867  1  0 92  7  0	
 1  1      0 97519360   8592  69556    0    0 29024     0 38158 38603  1  0 92  7  0	
 3  0      0 97519360   8592  69556    0    0 28720     0 37959 38389  1  0 92  7  0	
 1  1      0 97519360   8592  69556    0    0 28144    32 36673 37001  1  0 92  7  0	
 2  1      0 97519360   8592  69556    0    0 29008     0 38125 38478  1  0 92  7  0	
 3  0      0 97519360   8592  69564    0    0 29952     0 38123 38580  1  0 92  7  0	
 1  1      0 97519360   8600  69560    0    0 29472    24 37551 37953  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97519104   8600  69564    0    0 28608     0 38326 38727  1  0 92  7  0	
 2  1      0 97519112   8600  69564    0    0 28656     0 37286 37789  1  0 92  7  0	
 1  1      0 97519112   8600  69564    0    0 28736     0 38568 38965  1  0 92  6  0	
 2  0      0 97519112   8600  69564    0    0 28944     0 37517 37921  1  0 92  7  0	
 1  1      0 97519112   8608  69556    0    0 27408    20 37523 37886  1  0 92  7  0	
 1  1      0 97519112   8608  69556    0    0 28944     0 38751 39158  1  0 92  7  0	
 1  1      0 97519112   8608  69564    0    0 29008     0 37664 38003  1  0 92  7  0	
 3  0      0 97519112   8608  69564    0    0 29328     0 38000 38336  1  0 92  7  0	
 2  0      0 97519112   8608  69564    0    0 28480     0 38623 39003  1  0 92  7  0	
 0  2      0 97519112   8608  69564    0    0 30464     0 37209 37618  1  0 92  7  0	
 1  1      0 97519112   8616  69556    0    0 29552    12 37205 37569  1  0 92  7  0	
 0  2      0 97519112   8616  69556    0    0 28688     0 36874 37323  1  0 92  7  0	
 1  1      0 97519112   8616  69556    0    0 29328     0 38376 38833  1  0 92  7  0	
 2  1      0 97519112   8616  69556    0    0 29072     0 37441 37835  1  0 92  7  0	
 0  2      0 97519112   8616  69564    0    0 29152     0 37797 38222  1  0 92  7  0	
 1  1      0 97519112   8624  69564    0    0 28480    12 38529 38895  1  0 92  7  0	
 1  1      0 97519112   8624  69564    0    0 28480     0 37903 38216  1  0 92  7  0	
 0  2      0 97519112   8624  69564    0    0 27760     8 37650 38072  1  0 92  7  0	
 1  1      0 97519112   8624  69564    0    0 28368     0 36965 37431  1  0 92  7  0	
 1  1      0 97519112   8624  69564    0    0 28544     0 38459 38856  1  0 92  7  0	
 1  1      0 97519112   8624  69564    0    0 27952     0 37158 37555  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 97519112   8632  69556    0    0 28736    24 37959 38369  1  0 92  7  0	
 2  0      0 97519112   8632  69572    0    0 29408     0 38682 39039  1  0 92  6  0	
 1  1      0 97519112   8632  69572    0    0 29392     0 37864 38225  0  0 92  7  0	
 1  1      0 97519112   8632  69572    0    0 28480     0 38229 38613  1  0 92  7  0	
 0  2      0 97519112   8632  69572    0    0 29184     0 38224 38673  1  1 92  7  0	
 1  1      0 97519112   8640  69564    0    0 29536    12 37798 38191  1  0 92  7  0	
 1  1      0 97519112   8640  69564    0    0 29312     8 38805 39254  1  0 92  7  0	
 0  2      0 97519112   8640  69564    0    0 29760     0 38377 38792  1  0 92  6  0	
 2  0      0 97519112   8640  69564    0    0 29024     0 38242 38646  1  0 92  7  0	
 1  1      0 97519112   8640  69572    0    0 29648     0 38377 38821  1  0 92  7  0	
 0  2      0 97519112   8640  69572    0    0 29520     0 37698 38087  1  0 92  7  0	
 0  2      0 97519112   8648  69568    0    0 29040    60 36884 37154  1  0 92  7  0	
 1  1      0 97519112   8648  69568    0    0 28336     0 37148 37523  1  0 92  7  0	
 1  2      0 97519112   8648  69568    0    0 27760     0 37142 37587  0  0 92  7  0	
 1  1      0 97519112   8648  69568    0    0 28960     0 36745 37108  1  0 92  7  0	
 2  1      0 97519112   8648  69568    0    0 28416     0 37399 37818  1  0 92  7  0	
 1  1      0 97519112   8656  69560    0    0 28832    12 37260 37664  0  0 92  7  0	
 1  1      0 97519112   8656  69572    0    0 28688     0 36643 37001  1  0 92  7  0	
 2  1      0 97519112   8656  69572    0    0 27424     0 37341 37748  1  0 92  7  0	
 2  1      0 97519112   8656  69572    0    0 27936     0 37023 37508  1  0 92  6  0	
 2  1      0 97519112   8656  69572    0    0 28592     0 38430 38789  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3      0 97519112   8656  69572    0    0 28528     8 37641 37988  1  0 92  7  0	
 2  0      0 97519112   8664  69572    0    0 27968     4 36410 36743  1  0 92  7  0	
 0  2      0 97519112   8664  69572    0    0 28880     0 37269 37704  1  0 92  7  0	
 2  0      0 97519112   8664  69572    0    0 29520     0 37485 37906  0  0 92  7  0	
 1  1      0 97519112   8664  69572    0    0 27440     0 36107 36503  1  0 92  7  0	
 1  1      0 97519112   8664  69572    0    0 28192     0 37031 37388  1  0 92  7  0	
 1  1      0 97519112   8672  69564    0    0 27632    16 37563 37963  1  0 92  7  0	
 0  2      0 97519112   8672  69564    0    0 29504     0 37575 37938  1  0 92  7  0	
 2  1      0 97519112   8672  69564    0    0 28256     0 36108 36548  1  0 92  7  0	
 1  1      0 97519112   8672  69564    0    0 28384     0 37999 38353  1  0 92  7  0	
 3  0      0 97519112   8672  69564    0    0 27984     0 37333 37679  1  0 92  7  0	
 2  0      0 97519112   8680  69556    0    0 28016    16 40187 40516  1  0 92  6  0	
 1  1      0 97519112   8680  69576    0    0 27344     0 37583 37978  1  0 92  7  0	
 1  1      0 97519112   8680  69576    0    0 28704     0 37061 37519  1  0 92  7  0	
 1  1      0 97519112   8680  69576    0    0 27840     0 36494 36834  1  0 92  7  0	
 1  1      0 97519112   8680  69576    0    0 27888     0 36447 36856  0  0 92  7  0	
 0  2      0 97519112   8688  69568    0    0 27952    16 37627 38073  1  0 92  7  0	
 0  2      0 97519112   8688  69568    0    0 28432     0 37236 37650  1  0 92  7  0	
 1  1      0 97519112   8688  69568    0    0 28256     0 37643 38132  1  0 92  7  0	
 1  0      0 97519112   8688  69568    0    0 28832     0 37125 37603  0  0 92  7  0	
 4  0      0 97519112   8688  69576    0    0 27648     0 37569 37665  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  3      0 97519112   8692  69572    0    0 27920     8 38230 37718  1  0 92  7  0	
 1  1      0 97519112   8696  69576    0    0 28832     4 38147 38535  1  0 92  7  0	
 1  1      0 97519112   8696  69576    0    0 29056     0 37589 37901  1  0 92  7  0	
 1  1      0 97519112   8696  69576    0    0 28560     0 37398 37794  0  0 92  7  0	
 0  2      0 97519112   8696  69576    0    0 28368     0 37391 37772  1  0 92  7  0	
 0  2      0 97519112   8696  69576    0    0 29008     4 36960 37371  1  0 92  7  0	
 0  2      0 97519112   8704  69568    0    0 28736    12 37238 37606  1  0 92  7  0	
 1  1      0 97519112   8704  69580    0    0 28320     0 37751 38124  1  0 92  7  0	
 1  1      0 97519112   8704  69580    0    0 28672     0 37261 37690  0  0 92  7  0	
 1  1      0 97519112   8704  69580    0    0 28304     0 37375 37722  1  0 92  7  0	
 1  1      0 97519112   8704  69580    0    0 29184     0 37155 37530  1  0 92  7  0	
 0  2      0 97519112   8712  69572    0    0 28752    12 38234 38572  1  0 92  7  0	
 0  2      0 97519112   8712  69572    0    0 28784     0 37858 38293  1  0 92  7  0	
 1  1      0 97519112   8712  69580    0    0 27728     0 36033 36432  1  0 92  7  0	
 2  1      0 97519112   8712  69580    0    0 27632     0 36483 36888  1  0 92  7  0	
 0  2      0 97519112   8712  69580    0    0 28352     8 38016 38441  1  0 92  7  0	
 0  2      0 97519112   8712  69580    0    0 28416     0 37572 37933  1  0 92  7  0	
 1  2      0 97519112   8720  69572    0    0 28432    24 37956 38300  1  0 92  7  0	
 0  2      0 97519112   8720  69572    0    0 27936     0 37686 38136  1  0 92  7  0	
 2  0      0 97519112   8720  69572    0    0 27680     0 37384 37801  1  0 92  7  0	
 1  1      0 97519112   8720  69572    0    0 28560     4 37625 38102  1  0 92  7  0	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 97519112   8720  69572    0    0 28416     0 37454 37866  1  0 92  7  0	
 0  2      0 97519112   8728  69564    0    0 28016    12 37804 38201  1  0 92  7  0	
 1  1      0 97519112   8728  69592    0    0 28128     0 37095 37501  1  0 92  7  0	
 0  2      0 97519112   8728  69592    0    0 27376     0 36694 37468  1  0 92  7  0	
 1  1      0 97519112   8728  69592    0    0 28464     8 35978 36678  1  0 92  6  0	
 1  1      0 97519112   8728  69592    0    0 27648     0 35459 36140  1  0 93  6  0	
 1  1      0 97519112   8728  69592    0    0 27792     0 36575 37336  1  1 92  6  0	
 0  2      0 97519112   8736  69584    0    0 27584    24 35390 35660  1  0 92  7  0	
 0  2      0 97519112   8736  69584    0    0 27360     0 34398 34988  1  0 92  7  0	
 1  1      0 97519112   8736  69584    0    0 26784     0 33746 34523  1  0 92  7  0	
