procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 6 58      0 97293992  12196  70160    0    0 163360     0 194734 209479 14  4  1 79  2	
 5 59      0 97293992  12196  70160    0    0 163360     0 191245 208558 15  4  1 78  2	
 5 60      0 97293992  12196  70160    0    0 163312     0 194135 209192 15  4  1 78  2	
 9 57      0 97293992  12204  70160    0    0 163296    16 192860 207544 13  4  1 81  2	
 9 56      0 97293992  12204  70160    0    0 163296     0 195136 211163 16  4  1 77  2	
15 51      0 97293992  12204  70160    0    0 163344     0 187824 204132 15  4  1 78  2	
12 54      0 97293992  12204  70164    0    0 163360     4 194122 208244 14  4  1 79  2	
 8 59      0 97293992  12204  70164    0    0 163424     0 193282 207393 15  4  1 78  2	
10 55      0 97293992  12204  70164    0    0 163312     0 194756 209749 15  4  1 79  2	
11 55      0 97293992  12212  70164    0    0 163312    16 193757 209093 15  5  1 77  2	
10 56      0 97293992  12212  70164    0    0 163328     0 192768 206344 15  3  1 78  2	
23 48      0 97293992  12212  70164    0    0 163280    20 192720 207575 15  5  1 77  2	
 8 56      0 97293992  12212  70164    0    0 163440     0 194380 208673 15  4  1 78  2	
 7 58      0 97293992  12212  70164    0    0 163344     0 191087 202770 14  3  1 80  2	
 8 57      0 97293992  12220  70164    0    0 163392    16 192766 207833 15  4  1 78  2	
12 52      0 97293992  12220  70164    0    0 163264     0 195117 211222 15  4  1 78  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 7 58      0 97293992  12220  70164    0    0 163440     0 191364 204782 13  4  1 80  2	
10 55      0 97293992  12220  70168    0    0 163328     0 193962 208650 15  4  1 78  2	
 8 58      0 97293992  12220  70168    0    0 163392     0 194526 209674 16  4  1 78  2	
11 53      0 97293992  12220  70168    0    0 163296     0 192940 207925 15  4  1 79  2	
 6 58      0 97293992  12228  70168    0    0 163456    16 193576 207156 14  4  1 80  2	
 9 55      0 97293992  12228  70168    0    0 163360     0 194002 207833 14  4  1 79  2	
 6 58      0 97293992  12228  70168    0    0 163408     0 194895 210724 15  4  1 77  2	
12 55      0 97293992  12228  70168    0    0 163280     0 193284 207835 15  4  1 79  2	
 6 58      0 97293992  12228  70168    0    0 163344     0 192718 206434 13  5  1 79  2	
 6 58      0 97293992  12236  70168    0    0 163376    16 194657 210650 15  3  1 79  2	
 6 59      0 97293992  12236  70168    0    0 163344    16 194174 209445 14  4  1 79  2	
 8 58      0 97293992  12236  70168    0    0 163344     0 194510 209786 15  3  1 80  2	
11 55      0 97293992  12236  70168    0    0 163296     0 193556 209246 15  4  1 79  2	
 5 60      0 97293992  12236  70168    0    0 163392     0 194492 209814 15  5  1 78  2	
10 56      0 97293992  12236  70168    0    0 163280     0 193569 208677 14  4  1 80  2	
 9 56      0 97293992  12244  70168    0    0 163328    32 192332 207226 14  4  1 79  2	
 8 58      0 97293992  12244  70168    0    0 163440     0 194829 210633 16  4  1 77  2	
 9 55      0 97293992  12244  70168    0    0 163280     0 191764 204708 13  3  1 81  2	
15 52      0 97293992  12244  70168    0    0 163312     0 194283 209464 14  4  1 79  2	
 6 59      0 97293992  12244  70168    0    0 163424     0 194908 208376 14  4  1 80  2	
13 53      0 97293992  12252  70168    0    0 163264    16 189745 204442 13  4  1 81  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13 53      0 97293992  12252  70168    0    0 163360     0 198440 215594 16  4  1 77  2	
 6 58      0 97293992  12252  70168    0    0 163424     0 194298 210017 14  4  1 79  2	
11 53      0 97293992  12252  70172    0    0 163280     0 191474 205008 14  4  1 79  2	
11 54      0 97293992  12252  70172    0    0 163376     0 191636 209173 17  3  1 77  2	
 5 60      0 97293992  12252  70172    0    0 163456     0 193336 208476 14  4  1 79  2	
11 55      0 97293992  12260  70172    0    0 163216    16 193912 207585 13  4  1 80  2	
10 55      0 97293992  12260  70172    0    0 163376     0 192554 209328 16  5  1 77  2	
 3 61      0 97293992  12260  70172    0    0 163424     0 195774 212933 16  5  1 76  2	
 5 60      0 97293992  12260  70172    0    0 163264     0 193712 209206 15  4  0 78  2	
10 56      0 97293992  12260  70172    0    0 163328     0 192836 207366 14  4  1 80  2	
14 54      0 97293992  12268  70172    0    0 163360    32 195335 210713 14  4  1 79  2	
 8 56      0 97293992  12268  70172    0    0 163392     0 193597 208970 16  5  1 77  2	
 7 59      0 97293992  12268  70172    0    0 163328     0 194805 209629 15  4  1 78  2	
 8 57      0 97293992  12268  70172    0    0 163312     0 190849 206105 15  4  1 78  2	
12 52      0 97293992  12268  70172    0    0 163280     0 192289 211150 16  4  1 77  2	
 9 55      0 97293992  12268  70172    0    0 163376     0 187734 204167 17  4  1 76  2	
 8 56      0 97293992  12276  70172    0    0 163376    16 193908 210376 16  4  1 77  2	
 5 59      0 97293992  12276  70172    0    0 163408     0 192559 208542 15  4  1 78  2	
12 55      0 97293992  12276  70172    0    0 163328     0 195323 212368 15  5  1 78  2	
14 51      0 97293992  12276  70172    0    0 163296     0 195287 209888 15  4  1 78  2	
 2 62      0 97293992  12276  70172    0    0 163472    12 194455 210289 15  4  1 78  2	
procs -----------memory---------- ---swap-- -----io---- --system-- -----cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
13 52      0 97293992  12284  70172    0    0 163232    28 194199 206919 13  4  1 80  2	
10 54      0 97293992  12284  70176    0    0 163344     0 195879 213603 16  4  1 78  2	
10 57      0 97293992  12284  70176    0    0 163360     0 194846 210451 14  4  1 79  2	
 5 60      0 97293992  12284  70176    0    0 163408     0 192613 207566 15  5  1 78  2	
